School Code,Name,City,State,Submitted,Complete
A9900043,ISLAMIC ACADEMY OF ALABAMA,BIRMINGHAM,AL,10,10
10240000979,J F SHIELDS HIGH SCHOOL,BEATRICE,AL,19,19
10240000980,J U BLACKSHER SCHOOL,URIAH,AL,28,26
10072001493,JACKSON HIGH SCHOOL,JACKSON,AL,80,75
10039000164,JACKSONOLIN HIGH SCHOOL,BIRMINGHAM,AL,107,99
AA890005,JACKSONVILLE CHRISTIAN ACADEMY,JACKSONVILLE,AL,7,7
10186000673,JACKSONVILLE HIGH SCHOOL,JACKSONVILLE,AL,85,81
10000802198,JAMES CLEMENS HIGH SCHOOL,MADISON,AL,381,370
10189000678,JASPER HIGH SCHOOL,JASPER,AL,132,124
10042000209,JB PENNINGTON HIGH SCHOOL,BLOUNTSVILLE,AL,32,28
882,JEFFERSON CHRISTIAN ACADEMY,IRONDALE,AL,8,7
10192000917,JEFFERSON CO IBS,IRONDALE,AL,49,49
10192002496,JEFFERSON COUNTY VIRTUAL SCHOOL,BIRMINGHAM,AL,6,6
10243001024,JEFFERSON DAVIS HIGH SCHOOL,MONTGOMERY,AL,225,183
10066000262,JEMISON HIGH SCHOOL,JEMISON,AL,70,62
226,JOHN CARROLL CATHOLIC HIGH SCHOOL,BIRMINGHAM,AL,75,75
10237000962,JOHN L LEFLORE MAGNET SCHOOL,MOBILE,AL,123,110
871,JOHN T MORGAN ACADEMY,SELMA,AL,20,20
10000600883,KATE D SMITH DAR HIGH SCHOOL,GRANT,AL,65,64
10111000402,KEITH MIDDLEHIGH SCHOOL,ORRVILLE,AL,33,29
10081000323,KINSTON SCHOOL,KINSTON,AL,29,29
10060000263,LAFAYETTE HIGH SCHOOL,LAFAYETTE,AL,28,26
10195001511,LAMAR COUNTY HIGHINTERMEDIATE,VERNON,AL,58,54
10198000759,LANETT SENIOR HIGH SCHOOL,LANETT,AL,49,45
10243001036,LANIER SENIOR HIGH SCHOOL,MONTGOMERY,AL,121,96
10201000767,LAUDERDALE COUNTY HIGH SCHOOL,ROGERSVILLE,AL,69,66
10204000783,LAWRENCE COUNTY HIGH SCHOOL,MOULTON,AL,92,91
10180000636,LEE HIGH SCHOOL,HUNTSVILLE,AL,161,151
10243001035,LEE HIGH SCHOOL,MONTGOMERY,AL,236,141
10001102096,LEEDS HIGH SCHOOL,LEEDS,AL,124,115
3001,LEE-SCOTT ACADEMY,AUBURN,AL,34,33
10348001337,LEROY HIGH SCHOOL,LEROY,AL,42,42
10201000770,LEXINGTON SCHOOL,LEXINGTON,AL,49,45
A0100271,LIFE CHRISTIAN ACADEMY,HARVEST,AL,10,10
A0992002,LIGHTHOUSE BAPTIST ACADEMY,THEODORE,AL,7,7
10237000969,LILLIE B WILLIAMSON HIGH SCHOOL,MOBILE,AL,64,56
10318001214,LINCOLN HIGH SCHOOL,LINCOLN,AL,101,91
10213000813,LINDEN HIGH SCHOOL,LINDEN,AL,20,16
A1100006,LINDSAY LANE CHRISTIAN ACADEMY,ATHENS,AL,26,26
10207000792,LOACHAPOKA HIGH SCHOOL,LOACHAPOKA,AL,33,27
10042000210,LOCUST FORK HIGH SCHOOL,LOCUST FORK,AL,44,42
10243001417,LOVELESS ACADEMIC MAGNET PROGRAM HIGH SCHOOL,MONTGOMERY,AL,99,98
995,LOWNDES ACADEMY,LOWNDESBORO,AL,12,11
10096000368,LUVERNE HIGH SCHOOL,LUVERNE,AL,43,41
2154,LYMAN WARD MILITARY ACADEMY,CAMP HILL,AL,8,7
10358001359,LYNN HIGH SCHOOL,LYNN,AL,20,20
2835,MACON EAST ACADEMY,CECIL,AL,23,22
2165,MADISON ACADEMY,MADISON,AL,59,58
10222000984,MADISON COUNTY CAREER TECHNICAL CENTER,HUNTSVILLE,AL,5,5
10222000556,MADISON COUNTY HIGH SCHOOL,GURLEY,AL,81,76
10222002479,MADISON COUNTY VIRTUAL ACADEMY,HUNTSVILLE,AL,84,75
0101800F0006,MAE JEMISON HIGH SCHOOL,HUNTSVILLE,AL,121,105
10066000265,MAPLESVILLE HIGH SCHOOL,MAPLESVILLE,AL,17,16
10024000046,MARBURY HIGH SCHOOL,DEATSVILLE,AL,94,90
10225000856,MARENGO HIGH SCHOOL,DIXONS MILLS,AL,17,16
10231000863,MARION COUNTY HIGH SCHOOL,GUIN,AL,25,23
10267001735,MARION HIGH SCH,MARION,AL,44,37
973,MARS HILL BIBLE SCHOOL,FLORENCE,AL,25,25
A0700013,MARSHALL CHRISTIAN ACADEMY,ALBERTVILLE,AL,8,8
10237000934,MARY G MONTGOMERY HIGH SCHOOL,SEMMES,AL,249,228
01FN00311,MASTER'S HAND CHRISTIAN SCHOOL,MOULTON,AL,5,5
10237000900,MATTIE T BLOUNT HIGH SCHOOL,EIGHT MILE,AL,170,147
10192000725,MCADORY HIGH SCHOOL,MCCALLA,AL,180,169
A0300029,MCCULLEY HILL CHRISTIAN SCHOOL,WEST BLOCTON,AL,8,7
1925841,MCGILL-TOOLEN CATHOLIC HIGH SCHOOL,MOBILE,AL,167,161
10348001338,MCINTOSH HIGH SCHOOL,MCINTOSH,AL,14,14
10243001011,MCINTYRE COMPREHENSIVE ACADEMY,MONTGOMERY,AL,8,7
10051000229,MCKENZIE HIGH SCHOOL,MCKENZIE,AL,20,18
2198,MEADOWVIEW CHRISTIAN SCHOOL,SELMA,AL,11,11
10358001360,MEEK HIGH SCHOOL,ARLEY,AL,12,10
10235000891,MIDFIELD HIGH SCHOOL,MIDFIELD,AL,53,48
10348001339,MILLRY HIGH SCHOOL,MILLRY,AL,29,28
10192001752,MINOR HIGH SCHOOL,ADAMSVILLE,AL,175,157
1354,MOBILE CHRISTIAN SCHOOL,MOBILE,AL,44,44
01FN00289,MOFFETT ROAD CHRISTIAN S,MOBILE,AL,7,7
2201,MONROE ACADEMY,MONROEVILLE,AL,16,15
10240000973,MONROE COUNTY HIGH SCHOOL,MONROEVILLE,AL,52,50
10303001177,MONTEVALLO HIGH SCHOOL,MONTEVALLO,AL,44,40
1591,MONTGOMERY ACADEMY,MONTGOMERY,AL,45,43
714,MONTGOMERY CATHOLIC PREPARATORY SCHOOL,MONTGOMERY,AL,47,43
10306201591,MOODY HIGH SCHOOL,MOODY,AL,122,116
10192000728,MORTIMER JORDAN HIGH SCHOOL,KIMBERLY,AL,164,156
10249001056,MOUNTAIN BROOK HIGH SCHOOL,MOUNTAIN BROOK,AL,161,155
A9900054,MOUNTAIN VIEW BAPTIST SCHOOL,BIRMINGHAM,AL,5,5
2000494,MOUNTAIN VIEW CHRISTIAN,BRYANT,AL,,
10318001220,MUNFORD HIGH SCHOOL,MUNFORD,AL,78,71
10237000942,MURPHY HIGH SCHOOL,MOBILE,AL,212,191
10252001062,MUSCLE SHOALS HIGH SCHOOL,MUSCLE SHOALS,AL,137,129
10081001494,NEW BROCKTON HIGH SCHOOL,NEW BROCKTON,AL,53,49
10180001374,NEW CENTURY TECHNOLOGY HIGH SCHOOL,HUNTSVILLE,AL,98,96
10222000843,NEW HOPE HIGH SCHOOL,NEW HOPE,AL,52,48
2000359,NEW LIFE CHRISTIAN ACADEMY,MILLBROOK,AL,5,5
10183001751,NORTH JACKSON HIGH SCHOOL,STEVENSON,AL,55,51
A9300013,NORTH RIVER CHRISTIAN ACADEMY,TUSCALOOSA,AL,7,7
10183000662,NORTH SAND MOUNTAIN SCHOOL,HIGDON,AL,29,25
10336002102,NORTHRIDGE HIGH SCHOOL,TUSCALOOSA,AL,156,146
10339001287,NORTHSIDE HIGH SCHOOL,NORTHPORT,AL,54,49
2234,NORTHSIDE METHODIST CHURCH & ACADEMY,DOTHAN,AL,37,35
10219000824,NOTASULGA HIGH SCHOOL,NOTASULGA,AL,13,12
10192000732,OAK GROVE HIGH SCHOOL,BESSEMER,AL,71,70
10303001189,OAK MOUNTAIN HIGH SCHOOL,BIRMINGHAM,AL,257,246
10345001320,OAKMAN HIGH SCHOOL,OAKMAN,AL,74,72
A0700018,OAKWOOD ADVENTIST ACADEMY,HUNTSVILLE,AL,11,11
10054000240,OHATCHEE HIGH SCHOOL,OHATCHEE,AL,52,42
10255001064,ONEONTA HIGH SCHOOL,ONEONTA,AL,94,93
10258001070,OPELIKA HIGH SCHOOL,OPELIKA,AL,190,184
10261001073,OPP HIGH SCHOOL,OPP,AL,72,68
10027002483,ORANGE BEACH MIDDLE HIGH SCHOOL,ORANGE BEACH,AL,27,26
01FN00344,OXFORD CHRISTIAN SCHOOL,OXFORD,AL,,
10263501075,OXFORD HIGH SCHOOL,OXFORD,AL,178,168
10243002214,PARK CROSSING HIGH SCHOOL,MONTGOMERY,AL,187,164
10039000165,PARKER HIGH SCHOOL,BIRMINGHAM,AL,140,132
1925896,PATRICIAN ACADEMY,BUTLER,AL,13,13
10336002101,PAUL W BRYANT HIGH SCHOOL,COTTONDALE,AL,161,152
10019402399,PELHAM HIGH SCHOOL,PELHAM,AL,190,177
10265001573,PELL CITY HIGH SCHOOL,PELL CITY,AL,210,204
10159000544,PHIL CAMPBELL HIGH SCHOOL,PHIL CAMPBELL,AL,45,40
10231000869,PHILLIPS HIGH SCHOOL,BEAR CREEK,AL,26,22
2278,PICKENS ACADEMY,CARROLLTON,AL,10,9
10273001102,PICKENS COUNTY HIGH SCHOOL,REFORM,AL,22,19
10276001108,PIEDMONT HIGH SCHOOL,PIEDMONT,AL,61,57
10279001112,PIKE COUNTY HIGH SCHOOL,BRUNDIDGE,AL,44,39
2289,PIKE LIBERAL ARTS SCHOOL,TROY,AL,37,36
10019502441,PIKE ROAD HIGH SCHOOL,PIKE ROAD,AL,110,106
10192000734,PINSON VALLEY HIGH SCHOOL,PINSON,AL,182,173
10183001532,PISGAH HIGH SCHOOL,PISGAH,AL,33,33
10114000422,PLAINVIEW SCHOOL,RAINSVILLE,AL,61,58
10192000737,PLEASANT GROVE HIGH SCHOOL,PLEASANT GROVE,AL,111,102
10093000361,PLEASANT HOME SCHOOL,ANDALUSIA,AL,17,17
10054001488,PLEASANT VALLEY HIGH SCHOOL,JACKSONVILLE,AL,48,47
A0100330,PRATTVILLE CHRISTIAN ACADEMY,PRATTVILLE,AL,34,34
10024000048,PRATTVILLE HIGH SCHOOL,PRATTVILLE,AL,286,273
10248001048,PRICEVILLE HIGH SCHOOL,DECATUR,AL,66,63
A9900064,PROVIDENCE CHRISTIAN SCHOOL,DOTHAN,AL,30,28
A0900067,PROVIDENCE CLASSICAL SCHOOL,HUNTSVILLE,AL,6,6
10204000776,R A HUBBARD HIGH SCHOOL,COURTLAND,AL,14,13
10306201376,RAGLAND HIGH SCHOOL,RAGLAND,AL,20,19
10039000176,RAMSAY HIGH SCHOOL,BIRMINGHAM,AL,195,190
10078000321,RANBURNE HIGH SCHOOL,RANBURNE,AL,33,33
10282001119,RANDOLPH COUNTY HIGH SCHOOL,WEDOWEE,AL,32,29
1605,RANDOLPH SCHOOL,HUNTSVILLE,AL,46,46
10159000545,RED BAY HIGH SCHOOL,RED BAY,AL,40,40
10093000362,RED LEVEL HIGH SCHOOL,RED LEVEL,AL,17,16
10321001234,REELTOWN HIGH SCHOOL,NOTASULGA,AL,63,53
10177000615,REHOBETH HIGH SCHOOL,DOTHAN,AL,94,89
A9900066,RESTORATION ACADEMY,FAIRFIELD,AL,18,18
01FN00125,RIDGECREST CHRISTIAN S,DOTHAN,AL,20,19
10267001577,ROBERT C HATCH HIGH SCHOOL,UNIONTOWN,AL,34,30
10027000024,ROBERTSDALE HIGH SCHOOL,ROBERTSDALE,AL,171,159
10201000772,ROGERS HIGH SCHOOL,FLORENCE,AL,53,52
10288001802,RUSSELL COUNTY HIGH SCHOOL,SEALE,AL,155,137
10291001142,RUSSELLVILLE HIGH SCHOOL,RUSSELLVILLE,AL,116,105
306,SACRED HEART CATHOLIC SCHOOL,FORT MCCLELLAN,AL,5,5
10306201367,SAINT CLAIR COUNTY HIGH SCHOOL,ODENVILLE,AL,103,99
10297002523,SAINTS VIRTUAL ACADEMY,SELMA,AL,5,5
10054000243,SAKS HIGH SCHOOL,ANNISTON,AL,56,54
10166000571,SAMSON HIGH SCHOOL,SAMSON,AL,30,26
10063000282,SAND ROCK HIGH SCHOOL,SAND ROCK,AL,43,42
01FN00388,SARALAND CHRISTIAN ACADEMY,SARALAND,AL,5,5
10018502137,SARALAND HIGH SCHOOL,SARALAND,AL,254,237
10138000505,SARDIS HIGH SCHOOL,SARDIS CITY,AL,64,63
10018902195,SATSUMA HIGH SCHOOL,SATSUMA,AL,88,84
10306202485,SCC VIRTUAL PREPARATORY ACADEMY,ASHVILLE,AL,10,9
10306202485,SCC VIRTUAL PREPARATORY ACADEMY,MOODY,AL,19,18
10294001147,SCOTTSBORO HIGH SCHOOL,SCOTTSBORO,AL,133,124
10183000667,SECTION HIGH SCHOOL,SECTION,AL,45,43
10297001388,SELMA HIGH SCHOOL,SELMA,AL,123,113
10192000744,SHADES VALLEY HIGH SCHOOL,IRONDALE,AL,170,156
10300001164,SHEFFIELD HIGH SCHOOL,SHEFFIELD,AL,39,38
10303001174,SHELBY COUNTY HIGH SCHOOL,COLUMBIANA,AL,78,73
A0100374,SHOALS CHRISTIAN SCHOOL,FLORENCE,AL,16,16
10339002153,SIPSEY VALLEY HIGH SCHOOL,BUHL,AL,73,66
10183000668,SKYLINE HIGH SCHOOL,SCOTTSBORO,AL,28,26
01FN00404,SKYLINE HOLINESS CHRISTIAN SCHOOL,SKYLINE,AL,6,5
10166001519,SLOCOMB HIGH SCHOOL,SLOCOMB,AL,62,57
10207000795,SMITHS STATION HIGH SCHOOL,SMITHS STATION,AL,231,214
1926186,SOUTH CHOCTAW ACADEMY,TOXEY,AL,11,9
10195001720,SOUTH LAMAR SCHOOL,MILLPORT,AL,37,37
10042000211,SOUTHEASTERN SCHOOL,REMLAP,AL,40,40
2358,SOUTHERN ACADEMY,GREENSBORO,AL,13,11
10069000297,SOUTHERN CHOCTAW HIGH SCHOOL,GILBERTOWN,AL,31,29
10138000506,SOUTHSIDE HIGH SCHOOL,SOUTHSIDE,AL,136,130
10111000406,SOUTHSIDE HIGH SCHOOL,SELMA,AL,46,41
10000701456,SPAIN PARK HIGH SCHOOL,HOOVER,AL,272,257
10027002073,SPANISH FORT HIGH SCHOOL,SPANISH FORT,AL,207,199
10222000848,SPARKMAN HIGH SCHOOL,HARVEST,AL,449,428
2391,SPARTA ACADEMY,EVERGREEN,AL,9,7
10063000283,SPRING GARDEN HIGH SCHOOL,SPRING GARDEN,AL,25,23
A0509003,SPRING VALLEY SCHOOL,BIRMINGHAM,AL,8,7
10306201377,SPRINGVILLE HIGH SCHOOL,SPRINGVILLE,AL,151,144
2405,SPRINGWOOD SCHOOL,LANETT,AL,17,17
2113067,ST BERNARD PREPARATORY SCHOOL,CULLMAN,AL,20,18
1547,ST JAMES SCHOOL,MONTGOMERY,AL,37,37
A9900007,ST JOHN PAUL II CATHOLIC HIGH SCHOOL,HUNTSVILLE,AL,58,55
A9100150,ST LUKES EPISCOPAL SCHOOL,MOBILE,AL,37,34
A1700032,ST MICHAEL CATHOLIC HIGH SCHOOL,FAIRHOPE,AL,68,65
758,ST PAUL'S EPISCOPAL SCHOOL,MOBILE,AL,65,61
A0792002,STANFORD CHRISTIAN ACADEMY,SEMMES,AL,20,18
10129000468,STANHOPE ELMORE HIGH SCHOOL,MILLBROOK,AL,133,126
10093000363,STRAUGHN HIGH SCHOOL,ANDALUSIA,AL,61,59
A0900077,SUCCESS UNLIMITED ACADEMY,MONTGOMERY,AL,33,28
10195000756,SULLIGENT SCHOOL,SULLIGENT,AL,43,43
A9300011,SUMITON CHRISTIAN SCHOOL,SUMITON,AL,25,24
10309002201,SUMTER CENTRAL HIGH SCHOOL,YORK,AL,95,80
10042000213,SUSAN MOORE HIGH SCHOOL,BLOUNTSVILLE,AL,34,31
10225000857,SWEET WATER HIGH SCHOOL,SWEET WATER,AL,34,34
10312001200,SYLACAUGA HIGH SCHOOL,SYLACAUGA,AL,144,140
10114000424,SYLVANIA SCHOOL,SYLVANIA,AL,58,55
2000643,TABERNACLE CHRISTIAN SCHOOL,GARDENDALE,AL,7,7
10318001215,TALLADEGA COUNTY CENTRAL HIGH,TALLADEGA,AL,13,12
10315001207,TALLADEGA HIGH SCHOOL,TALLADEGA,AL,81,77
10324001238,TALLASSEE HIGH SCHOOL,TALLASSEE,AL,80,79
10210000808,TANNER HIGH SCHOOL,TANNER,AL,36,34
10327001240,TARRANT HIGH SCHOOL,TARRANT,AL,49,40
10159001869,THARPTOWN HIGH SCHOOL,RUSSELLVILLE,AL,53,47
1616,THE ALTAMONT SCHOOL,BIRMINGHAM,AL,24,24
01FN00397,THE BRIDGE ACADEMY,SELMA,AL,15,11
1332,THE DONOHO SCHOOL,ANNISTON,AL,31,30
A0770089,THE JACKSON ACADEMY,JACKSON,AL,8,8
2096,THE LAKESIDE SCHOOL,EUFAULA,AL,17,16
10237001688,THEODORE HIGH SCHOOL,THEODORE,AL,157,137
10330001248,THOMASVILLE HIGH SCHOOL,THOMASVILLE,AL,56,53
10019001183,THOMPSON HIGH SCHOOL,ALABASTER,AL,391,366
10066000270,THORSBY HIGH SCHOOL,THORSBY,AL,42,35
10045000216,TR MILLER HIGH SCHOOL,BREWTON,AL,60,59
2507,TRINITY CHRISTIAN ACADEMY,OXFORD,AL,7,7
2000767,TRINITY CHRISTIAN SCHOOL,OPELIKA,AL,12,12
1478,TRINITY PRESBYTERIAN SCHOOL,MONTGOMERY,AL,32,32
1558,TUSCALOOSA ACADEMY,TUSCALOOSA,AL,12,11
1642488,TUSCALOOSA CHRISTIAN SCHOOL,COTTONDALE,AL,12,9
10339001291,TUSCALOOSA COUNTY HIGH SCHOOL,NORTHPORT,AL,242,229
1569,UMS-WRIGHT PREPARATORY SCHOOL,MOBILE,AL,46,44
01FN00445,UNIVERSITY CHURCH CHRISTIAN ACADEMY,TUSCALOOSA,AL,5,5
01FN00307,VALIANT CROSS ACADEMY,MONTGOMERY,AL,27,23
AA890014,VALLEY FELLOWSHIP CHRISTIAN ACADEMY,HUNTSVILLE,AL,7,7
10114000425,VALLEY HEAD HIGH SCHOOL,VALLEY HEAD,AL,23,20
10060000271,VALLEY HIGH SCHOOL,VALLEY,AL,155,144
01FN00220,VALLEYDALE CHRISTIAN ACADEMY,HOOVER,AL,9,9
10066000288,VERBENA HIGH SCHOOL,VERBENA,AL,28,27
10343001304,VESTAVIA HILLS HIGH SCHOOL,VESTAVIA HILLS,AL,347,331
2518,VICTORY BAPTIST SCHOOL,MILLBROOK,AL,,
AA890012,VICTORY CHRISTIAN SCHOOL,PELL CITY,AL,15,15
10159000548,VINA HIGH SCHOOL,VINA,AL,16,16
10303001187,VINCENT MIDDLE HIGH SCHOOL,VINCENT,AL,22,18
10102000385,VINEMONT HIGH SCHOOL,VINEMONT,AL,43,36
10180000629,VIRGIL GRISSOM HIGH SCHOOL,HUNTSVILLE,AL,262,245
10135000492,W S NEAL HIGH SCHOOL,EAST BREWTON,AL,77,73
10282001123,WADLEY HIGH SCHOOL,WADLEY,AL,23,20
10000201705,WALLACE SCH - MT MEIGS CAMPUS,MT MEIGS,AL,8,7
10348001335,WASHINGTON COUNTY HIGH SCHOOL,CHATOM,AL,44,44
10201000774,WATERLOO HIGH SCHOOL,WATERLOO,AL,15,13
01FN00143,WAY HOME CHRISTIAN SCHOOL,EVA,AL,,
10054000247,WEAVER HIGH SCHOOL,WEAVER,AL,60,55
10054001489,WELLBORN HIGH SCHOOL,ANNISTON,AL,34,34
10039000192,WENONAH HIGH SCHOOL,BIRMINGHAM,AL,99,89
10036000099,WEST BLOCTON HIGH SCHOOL,WEST BLOCTON,AL,53,52
10138000507,WEST END HIGH SCHOOL,WALNUT GROVE,AL,39,34
10210000810,WEST LIMESTONE HIGH SCHOOL,LESTER,AL,93,92
10248001052,WEST MORGAN HIGH SCHOOL,TRINITY,AL,58,52
10102000387,WEST POINT HIGH SCHOOL,CULLMAN,AL,94,90
A0700031,WESTBROOK CHRISTIAN SCHOOL,RAINBOW CITY,AL,36,35
1412,WESTMINSTER CHRISTIAN ACADEMY,HUNTSVILLE,AL,37,33
A0770139,WESTMINSTER SCHOOL AT OAK MOUNTAIN,BIRMINGHAM,AL,32,32
10129000471,WETUMPKA HIGH SCHOOL,WETUMPKA,AL,158,149
10054000250,WHITE PLAINS HIGH SCHOOL,ANNISTON,AL,61,57
A0509004,WHITESBURG CHRISTIAN ACADEMY,HUNTSVILLE,AL,25,24
10177000617,WICKSBURG HIGH SCHOOL,NEWTON,AL,55,50
1925943,WILCOX ACADEMY,CAMDEN,AL,16,14
10351001780,WILCOX CENTRAL HIGH SCHOOL,CAMDEN,AL,55,50
10201000775,WILSON HIGH SCHOOL,FLORENCE,AL,76,73
10354001355,WINFIELD HIGH SCHOOL,WINFIELD,AL,65,62
10358001357,WINSTON COUNTY HIGH SCHOOL,DOUBLE SPRINGS,AL,38,34
10318001226,WINTERBORO HIGH SCHOOL,ALPINE,AL,46,43
10282001125,WOODLAND HIGH SCHOOL,WOODLAND,AL,29,28
10039000198,WOODLAWN HIGH SCHOOLMAGNET,BIRMINGHAM,AL,110,94
10183000671,WOODVILLE HIGH SCHOOL,WOODVILLE,AL,17,16
10237000912,WP DAVIDSON HIGH SCHOOL,MOBILE,AL,312,287
10081000327,ZION CHAPEL HIGH SCHOOL,JACK,AL,50,49
2004502,ABUNDANT LIFE SCHOOL,SHERWOOD,AR,24,24
50375001019,ACADEMIC CENTER FOR EXCELLENCE,CABOT,AR,30,29
50007300002,ACORN HIGH SCHOOL,MENA,AR,20,20
50612001644,AGEE LIERLY LIFE PREPARATION SERVICES SCHOOL,FAYETTEVILLE,AR,66,61
50225000004,ALMA HIGH SCHOOL,ALMA,AR,135,125
50228000007,ALPENA HIGH SCHOOL,ALPENA,AR,14,14
50243000018,ARKADELPHIA HIGH SCHOOL,ARKADELPHIA,AR,98,92
50005501508,ARKANSAS ARTS ACADEMY HIGH SCHOOL,ROGERS,AR,44,41
A0307063,ARKANSAS CHRISTIAN AC,BRYANT,AR,15,13
50041701632,ARKANSAS CONNECTIONS ACADEMY HIGH,BENTONVILLE,AR,83,80
51311001068,ARKANSAS HIGH SCHOOL,TEXARKANA,AR,120,109
05FP00000001,ARKANSAS SCHOOL FOR MATHEMATICS SCIENCES & THE,HOT SPRINGS,AR,91,90
50039401604,ARKANSAS VIRTUAL ACADEMY HIGH SCHOOL,NORTH LITTLE ROCK,AR,90,84
50255000027,ARMOREL HIGH SCHOOL,ARMOREL,AR,21,21
50258000028,ASHDOWN HIGH SCHOOL,ASHDOWN,AR,62,59
50261000033,ATKINS HIGH SCHOOL,ATKINS,AR,37,36
50267000034,AUGUSTA HIGH SCHOOL,AUGUSTA,AR,11,11
50270000038,BALD KNOB HIGH SCHOOL,BALD KNOB,AR,55,53
50273000040,BARTON HIGH SCHOOL,BARTON,AR,30,28
50001900043,BATESVILLE HIGH SCHOOL,BATESVILLE,AR,122,119
50279000047,BAUXITE HIGH SCHOOL,BAUXITE,AR,68,63
50282000051,BAY HIGH SCHOOL,BAY,AR,29,29
50003200053,BEARDEN HIGH SCHOOL,BEARDEN,AR,22,21
50288000057,BEEBE HIGH SCHOOL,BEEBE,AR,153,144
50296000063,BENTON HIGH SCHOOL,BENTON,AR,246,237
50306000073,BENTONVILLE HIGH SCHOOL,BENTONVILLE,AR,473,451
0503060F0001,BENTONVILLE WEST HIGH SCHOOL,BENTONVILLE,AR,319,308
50309000078,BERGMAN HIGH SCHOOL,HARRISON,AR,35,35
50315000080,BERRYVILLE HIGH SCHOOL,BERRYVILLE,AR,69,66
50558000268,BIGELOW HIGH SCHOOL,BIGELOW,AR,32,28
50324000086,BISMARCK HIGH SCHOOL,BISMARCK,AR,52,47
50330000090,BLEVINS HIGH SCHOOL,BLEVINS,AR,12,12
50332001578,BLYTHEVILLE HIGH SCHOOL-A NEW TECH SCHOOL,BLYTHEVILLE,AR,61,60
50345000105,BOONEVILLE HIGH SCHOOL,BOONEVILLE,AR,46,45
50348000107,BRADFORD HIGH SCHOOL,BRADFORD,AR,12,12
50006800109,BRADLEY HIGH SCHOOL,BRADLEY,AR,21,21
50363000112,BRINKLEY HIGH SCHOOL,BRINKLEY,AR,20,16
50364000116,BROOKLAND HIGH SCHOOL,BROOKLAND,AR,111,105
50007600686,BRUNO-PYATT HIGH SCHOOL,EVERTON,AR,7,7
50369000118,BRYANT HIGH SCHOOL,BRYANT,AR,402,388
50371001271,BUFFALO IS. CENTRAL HS,MONETTE,AR,33,33
50375000123,CABOT HIGH SCHOOL,CABOT,AR,457,440
50377000127,CADDO HILLS HIGH SCHOOL,NORMAN,AR,24,21
50384000132,CALICO ROCK HIGH SCHOOL,CALICO ROCK,AR,18,18
A9500172,CALVARY ACADEMY,NORTH LITTLE ROCK,AR,7,7
50606000312,CAMDEN FAIRVIEW HIGH SCHOOL,CAMDEN,AR,105,100
50396000140,CARLISLE HIGH SCHOOL,CARLISLE,AR,27,25
47854,CATHOLIC HIGH SCHOOL FOR BOYS,LITTLE ROCK,AR,144,140
50405000148,CAVE CITY HIGH CAREER & COLLEGIATE PREPARATORY SCHOOL,CAVE CITY,AR,54,54
50007000768,CEDAR RIDGE HIGH SCHOOL,NEWARK,AR,35,34
50408000150,CEDARVILLE HIGH SCHOOL,CEDARVILLE,AR,29,27
50669000341,CENTERPOINT HIGH SCHOOL,AMITY,AR,72,70
2004444,CENTRAL ARKANSAS CHRISTIAN SCHOOL,NORTH LITTLE ROCK,AR,52,51
50900000607,CENTRAL HIGH SCHOOL,LITTLE ROCK,AR,468,441
50768000476,CENTRAL HIGH SCHOOL,WEST HELENA,AR,49,46
50420000158,CHARLESTON HIGH SCHOOL,CHARLESTON,AR,43,43
AA890027,CHRISTIAN MINISTRIES ACADEMY,HOT SPRINGS,AR,,
50435000164,CLARENDON HIGH SCHOOL,CLARENDON,AR,15,13
50438000166,CLARKSVILLE HIGH SCHOOL,CLARKSVILLE,AR,118,112
50441000172,CLINTON HIGH SCHOOL,CLINTON,AR,50,48
50040201560,COLLEGE PREP ACADEMY,JACKSONVILLE,AR,26,25
A0100670,COLUMBIA CHRISTIAN SCHOOL,MAGNOLIA,AR,7,6
A0300079,COMMUNITY CHRISTIAN SCHOOL,RUSSELLVILLE,AR,7,6
50456000181,CONCORD HIGH SCHOOL,CONCORD,AR,20,20
A9900164,CONWAY CHRISTIAN SCHOOL,CONWAY,AR,25,24
50459000184,CONWAY HIGH WEST,CONWAY,AR,452,433
A0700061,CORNERSTONE CHRISTIAN ACADEMY,TILLAR,AR,6,6
50000900191,CORNING HIGH SCHOOL,CORNING,AR,22,21
50040501591,COSSATOT RIVER HIGH SCHOOL,COVE,AR,40,34
50468000194,COTTER HIGH SCHOOL,COTTER,AR,28,27
50474000198,COUNTY LINE HIGH SCHOOL,BRANCH,AR,17,17
50774001537,CROSS CNTY HIGH A NEW TECH SCH,CHERRY VALLEY,AR,36,35
50480000202,CROSSETT HIGH SCHOOL,CROSSETT,AR,70,67
BB160012,CROSSPOINTE PREPARATORY,SEARCY,AR,5,5
48337,CROWLEY'S RIDGE ACADEMY,PARAGOULD,AR,12,12
50486000210,CUTTER-MORNING STAR HIGH SCH.,HOT SPRINGS,AR,42,35
50489000212,DANVILLE HIGH SCHOOL,DANVILLE,AR,46,43
50493000214,DARDANELLE HIGH SCHOOL,DARDANELLE,AR,68,62
50498000221,DECATUR HIGH SCHOOL,DECATUR,AR,11,11
50007200223,DEER HIGH SCHOOL,DEER,AR,10,10
50004900235,DEQUEEN HIGH SCHOOL,DE QUEEN,AR,127,123
50517000239,DERMOTT HIGH SCHOOL,DERMOTT,AR,14,13
50519000240,DES ARC HIGH SCHOOL,DES ARC,AR,28,27
