School Code,Name,City,State,Submitted,Completed,Cycle,As of Date
390437505925,SPENCER CENTER FOR GIFTED AND EXCEPTIONAL STUDENTS,CINCINNATI,OH, 17, 17,2023/2024,12/31/23
390458002349,SPENCERVILLE HIGH SCHOOL,SPENCERVILLE,OH, 44, 44,2023/2024,12/31/23
39FN00603,SPIRE INSTITUTE & ACADEMY,GENEVA,OH, 6, 6,2023/2024,12/31/23
AA890777,SPRING VALLEY ACADEMY,DAYTON,OH, 34, 31,2023/2024,12/31/23
390504203941,SPRINGBORO HIGH SCHOOL,SPRINGBORO,OH, 379, 370,2023/2024,12/31/23
390448101701,SPRINGFIELD HIGH SCHOOL,SPRINGFIELD,OH, 171, 156,2023/2024,12/31/23
390483703229,SPRINGFIELD HIGH SCHOOL,NEW MIDDLETOWN,OH, 43, 37,2023/2024,12/31/23
390482203154,SPRINGFIELD HIGH SCHOOL,HOLLAND,OH, 149, 140,2023/2024,12/31/23
390500603827,SPRINGFIELD JUNIOR/SENIOR HIGH SCHOOL,AKRON,OH, 58, 56,2023/2024,12/31/23
390448100117,SPRINGFIELD SCHOOL OF INNOVATION,SPRINGFIELD,OH, 10, 8,2023/2024,12/31/23
390515304089,SPRINGFIELD-CLARK COUNTY,SPRINGFIELD,OH, 11, 11,2023/2024,12/31/23
390447101581,ST BERNARD-ELMWOOD PLACE HIGH SCHOOL,ST BERNARD,OH, 31, 25,2023/2024,12/31/23
01059905,ST CHARLES PREPARATORY SCHOOL,COLUMBUS,OH, 91, 90,2023/2024,12/31/23
390459902398,ST CLAIRSVILLE HIGH SCHOOL,ST CLAIRSVILLE,OH, 78, 73,2023/2024,12/31/23
01057624,ST EDWARD HIGH SCHOOL,LAKEWOOD,OH, 187, 184,2023/2024,12/31/23
01059891,ST FRANCIS DE SALES HIGH SCHOOL,COLUMBUS,OH, 179, 174,2023/2024,12/31/23
01061594,ST FRANCIS DE SALES HIGH SCHOOL,TOLEDO,OH, 129, 126,2023/2024,12/31/23
390485803305,ST HENRY HIGH SCHOOL,ST HENRY,OH, 52, 52,2023/2024,12/31/23
01058027,ST IGNATIUS HIGH SCHOOL,CLEVELAND,OH, 302, 297,2023/2024,12/31/23
01060331,ST JOHN CENTRAL HIGH SCHOOL,BELLAIRE,OH, 6, 6,2023/2024,12/31/23
01060794,ST JOHN HIGH SCHOOL,DELPHOS,OH, 19, 19,2023/2024,12/31/23
A9702635,ST JOHN SCHOOL,ASHTABULA,OH, 22, 21,2023/2024,12/31/23
01061889,ST JOHNS JESUIT HIGH SCHOOL & ACADEMY,TOLEDO,OH, 127, 125,2023/2024,12/31/23
01057985,ST JOSEPH ACADEMY,CLEVELAND,OH, 154, 150,2023/2024,12/31/23
01060896,ST JOSEPH CENTRAL CATHOLIC HIGH SCHOOL,FREMONT,OH, 18, 18,2023/2024,12/31/23
A9105249,ST JOSEPH HIGH SCHOOL,IRONTON,OH, 8, 8,2023/2024,12/31/23
A0740116,ST MARTIN DE PORRES HIGH SCHOOL,CLEVELAND,OH, 78, 76,2023/2024,12/31/23
390447201585,ST MARYS MEMORIAL HIGH SCHOOL,ST MARYS,OH, 93, 88,2023/2024,12/31/23
01061029,ST PETER'S JR HIGH / HIGH SCHOOL,MANSFIELD,OH, 22, 22,2023/2024,12/31/23
01062441,ST THOMAS AQUINAS HIGH SCHOOL,LOUISVILLE,OH, 24, 23,2023/2024,12/31/23
01061754,ST URSULA ACADEMY,TOLEDO,OH, 93, 89,2023/2024,12/31/23
01055569,ST URSULA ACADEMY,CINCINNATI,OH, 140, 138,2023/2024,12/31/23
01058639,ST VINCENT-ST MARY HIGH SCHOOL,AKRON,OH, 123, 121,2023/2024,12/31/23
01055649,ST XAVIER HIGH SCHOOL,CINCINNATI,OH, 288, 285,2023/2024,12/31/23
390017504699,STARK HIGH SCHOOL,CANTON,OH, 7, 5,2023/2024,12/31/23
390449001835,START HIGH SCHOOL,TOLEDO,OH, 119, 104,2023/2024,12/31/23
390487003364,STEBBINS HIGH SCHOOL,DAYTON,OH, 117, 110,2023/2024,12/31/23
390156705827,STEEL ACADEMY,AKRON,OH,<5,<5,2023/2024,12/31/23
01895214,STEPHEN T BADIN HIGH SCHOOL,HAMILTON,OH, 118, 116,2023/2024,12/31/23
390448201711,STEUBENVILLE HIGH SCHOOL,STEUBENVILLE,OH, 101, 95,2023/2024,12/31/23
390438400824,STIVERS SCHOOL FOR THE ARTS,DAYTON,OH, 114, 108,2023/2024,12/31/23
390448301717,STOW-MUNROE FALLS HIGH SCHOOL,STOW,OH, 314, 306,2023/2024,12/31/23
390502903904,STRASBURG-FRANKLIN HIGH SCHOOL,STRASBURG,OH, 19, 19,2023/2024,12/31/23
390492303538,STREETSBORO HIGH SCHOOL,STREETSBORO,OH, 99, 92,2023/2024,12/31/23
390448401730,STRONGSVILLE HIGH SCHOOL,STRONGSVILLE,OH, 331, 322,2023/2024,12/31/23
390448501736,STRUTHERS HIGH SCHOOL,STRUTHERS,OH, 68, 66,2023/2024,12/31/23
390506504019,STRYKER HIGH SCHOOL,STRYKER,OH, 16, 16,2023/2024,12/31/23
390034404881,SUMMIT ACADEMY ALTERNATIVE LEARNERSWARREN MIDDLE & SECONDARY,WARREN,OH,<5,<5,2023/2024,12/31/23
390049705207,SUMMIT ACADEMY COMMUNITY SCHOOL-PARMA,PARMA,OH,<5,<5,2023/2024,12/31/23
390049405204,SUMMIT ACADEMY SECONDARY - AKRON,AKRON,OH, 7, 7,2023/2024,12/31/23
390470902778,SWANTON HIGH SCHOOL,SWANTON,OH, 40, 39,2023/2024,12/31/23
390486503338,SWISS HILLS CAREER CENTER,WOODSFIELD,OH, 14, 14,2023/2024,12/31/23
390448601741,SYCAMORE HIGH SCHOOL,CINCINNATI,OH, 281, 274,2023/2024,12/31/23
390448701751,SYLVANIA NORTHVIEW HIGH SCHOOL,SYLVANIA,OH, 231, 227,2023/2024,12/31/23
390448701752,SYLVANIA SOUTHVIEW HIGH SCHOOL,SYLVANIA,OH, 197, 194,2023/2024,12/31/23
390479603059,SYMMES VALLEY HIGH SCHOOL,WILLOW WOOD,OH, 23, 18,2023/2024,12/31/23
390156805832,T2 HONORS ACADEMY,WARRENSVILLE HEIGHTS,OH, 10, 9,2023/2024,12/31/23
390461502460,TALAWANDA HIGH SCHOOL,OXFORD,OH, 168, 161,2023/2024,12/31/23
390448801758,TALLMADGE HIGH SCHOOL,TALLMADGE,OH, 117, 115,2023/2024,12/31/23
390473902884,TAYLOR HIGH SCHOOL,CLEVES,OH, 100, 98,2023/2024,12/31/23
390490903490,TEAYS VALLEY HIGH SCHOOL,ASHVILLE,OH, 180, 173,2023/2024,12/31/23
390462402485,TECUMSEH HIGH SCHOOL,NEW CARLISLE,OH, 101, 91,2023/2024,12/31/23
01063831,TELSHE HIGH SCHOOL,WICKLIFFE,OH, 9, 8,2023/2024,12/31/23
01064314,TEMPLE CHRISTIAN SCHOOL,DAYTON,OH,<5,<5,2023/2024,12/31/23
01614916,TEMPLE CHRISTIAN SCHOOL,LIMA,OH, 13, 12,2023/2024,12/31/23
390143305688,THE ACADEMY FOR URBAN SCHOLARS,COLUMBUS,OH, 21, 15,2023/2024,12/31/23
390452302128,THE BRIDGEPORT SCHOOL DISTRICT - HIGH SCHOOL,BRIDGEPORT,OH, 25, 24,2023/2024,12/31/23
A0902585,THE CINDAY ACADEMY,SPRINGBORO,OH, 7, 7,2023/2024,12/31/23
01630315,THE COLUMBUS ACADEMY,GAHANNA,OH, 65, 65,2023/2024,12/31/23
BB061258,THE LYCEUM,CLEVELAND,OH, 7, 7,2023/2024,12/31/23
01064019,THE MIAMI VALLEY SCHOOL,DAYTON,OH, 27, 27,2023/2024,12/31/23
390437805339,THE SCHOOL OF ONE,CLEVELAND,OH, 47, 39,2023/2024,12/31/23
01065012,THE SEVEN HILLS SCHOOL,CINCINNATI,OH, 53, 51,2023/2024,12/31/23
01055671,THE SUMMIT COUNTRY DAY SCHOOL,CINCINNATI,OH, 72, 71,2023/2024,12/31/23
02162751,THE WELLINGTON SCHOOL,COLUMBUS,OH, 44, 42,2023/2024,12/31/23
390441601086,THEODORE ROOSEVELT HIGH SCHOOL,KENT,OH, 138, 136,2023/2024,12/31/23
390451302039,THOMAS WORTHINGTON HIGH SCHOOL,WORTHINGTON,OH, 329, 317,2023/2024,12/31/23
390438400782,THURGOOD MARSHALL HIGH SCHOOL,DAYTON,OH, 71, 66,2023/2024,12/31/23
390467202636,TINORA HIGH SCHOOL,DEFIANCE,OH, 46, 43,2023/2024,12/31/23
390456102303,TIPPECANOE HIGH SCHOOL,TIPP CITY,OH, 141, 137,2023/2024,12/31/23
A9105260,TOLEDO CHRISTIAN SCHOOLS,TOLEDO,OH, 33, 33,2023/2024,12/31/23
390449005317,TOLEDO EARLY COLLEGE HIGH SCHOOL,TOLEDO,OH, 32, 30,2023/2024,12/31/23
A9903491,TOLEDO ISLAMIC ACADEMY,SYLVANIA,OH,<5,<5,2023/2024,12/31/23
390449006075,TOLEDO PUBLIC SCHOOLS VIRTUAL ACADEMY,TOLEDO,OH, 7, 5,2023/2024,12/31/23
390005603084,TOLEDO SCHOOL FOR THE ARTS,TOLEDO,OH, 65, 63,2023/2024,12/31/23
390449004560,TOLEDO TECHNOLOGY ACADEMY HIGH SCHOOL,TOLEDO,OH, 25, 24,2023/2024,12/31/23
390635104124,TOLLES CAREER & TECHNICAL CENTER,PLAIN CITY,OH, 12, 10,2023/2024,12/31/23
390449101849,TORONTO JR. / SR. HIGH SCHOOL,TORONTO,OH, 28, 26,2023/2024,12/31/23
390145005693,TOWNSEND NORTH COMMUNITY SCHOOL,CASTALIA,OH, 23, 20,2023/2024,12/31/23
390005303054,TOWPATH TRAIL HIGH SCHOOL,AKRON,OH, 36, 31,2023/2024,12/31/23
390011804148,TRECA DIGITAL ACADEMY,MARION,OH, 109, 102,2023/2024,12/31/23
02049623,TREE OF LIFE CHRISTIAN SCHOOL,COLUMBUS,OH, 45, 42,2023/2024,12/31/23
390462002469,TRIAD HIGH SCHOOL,NORTH LEWISBURG,OH, 31, 30,2023/2024,12/31/23
390516004090,TRI-COUNTY CAREER CENTER BUILDING,NELSONVILLE,OH, 20, 20,2023/2024,12/31/23
390492604250,TRI-COUNTY NORTH HIGH SCHOOL,LEWISBURG,OH, 18, 16,2023/2024,12/31/23
390459202384,TRIMBLE HIGH SCHOOL,GLOUSTER,OH, 29, 26,2023/2024,12/31/23
01057544,TRINITY HIGH SCHOOL,GARFIELD HEIGHTS,OH, 70, 66,2023/2024,12/31/23
390652604127,TRI-RIVERS CAREER CENTER,MARION,OH, 12, 12,2023/2024,12/31/23
390157705854,TRI-STATE STEM+M EARLY COLLEGE HIGH SCHOOL,SOUTH POINT,OH, 14, 12,2023/2024,12/31/23
390488703438,TRI-VALLEY HIGH SCHOOL,ZANESVILLE,OH, 119, 117,2023/2024,12/31/23
390466802621,TRI-VILLAGE HIGH SCHOOL,NEW MADISON,OH, 41, 38,2023/2024,12/31/23
390505904003,TRIWAY HIGH SCHOOL,WOOSTER,OH, 56, 51,2023/2024,12/31/23
390486903353,TROTWOOD-MADISON HIGH SCHOOL,TROTWOOD,OH, 106, 91,2023/2024,12/31/23
A0108688,TROY CHRISTIAN HIGH SCHOOL,TROY,OH, 45, 44,2023/2024,12/31/23
390449201856,TROY HIGH SCHOOL,TROY,OH, 196, 183,2023/2024,12/31/23
390516304091,TRUMBULL CAREER & TECH  CENTER,WARREN,OH, 20, 17,2023/2024,12/31/23
390473402850,TURPIN HIGH SCHOOL,CINCINNATI,OH, 195, 190,2023/2024,12/31/23
01059723,TUSCARAWAS CENTRAL CATHOLIC JR/SR HIGH SCHOOL,NEW PHILADELPHIA,OH, 25, 22,2023/2024,12/31/23
390503003908,TUSCARAWAS VALLEY HIGH SCHOOL,ZOARVILLE,OH, 60, 60,2023/2024,12/31/23
390499503776,TUSLAW HIGH SCHOOL,MASSILLON,OH, 66, 64,2023/2024,12/31/23
390490003555,TWIN VALLEY SOUTH HIGH SCHOOL,WEST ALEXANDRIA,OH, 35, 34,2023/2024,12/31/23
390500702802,TWINSBURG HIGH SCHOOL,TWINSBURG,OH, 274, 266,2023/2024,12/31/23
390628004122,U S GRANT,BETHEL,OH, 5,<5,2023/2024,12/31/23
390460102408,UNION LOCAL HIGH SCHOOL,BELMONT,OH, 60, 57,2023/2024,12/31/23
390495303624,UNIOTO HIGH SCHOOL,CHILLICOTHE,OH, 83, 78,2023/2024,12/31/23
390464502562,UNITED HIGH SCHOOL,HANOVERTON,OH, 51, 49,2023/2024,12/31/23
01064358,UNIVERSITY SCHOOL,CHAGRIN FALLS,OH, 62, 60,2023/2024,12/31/23
390449301866,UPPER ARLINGTON HIGH SCHOOL,UPPER ARLINGTON,OH, 347, 338,2023/2024,12/31/23
390051905229,UPPER ARLINGTON INTERNATIONAL BACCALAUREATE HIGH S,UPPER ARLINGTON,OH,<5,<5,2023/2024,12/31/23
391002402313,UPPER SANDUSKY HIGH SCHOOL,UPPER SANDUSKY,OH, 73, 71,2023/2024,12/31/23
390475202913,UPPER SCIOTO VALLEY HIGH SCHOOL,MCGUFFEY,OH, 10, 10,2023/2024,12/31/23
390621204120,UPPER VALLEY CAREER CENTER,PIQUA,OH, 31, 29,2023/2024,12/31/23
390449401874,URBANA HIGH SCHOOL,URBANA,OH, 45, 45,2023/2024,12/31/23
01055682,URSULINE ACADEMY,CINCINNATI,OH, 91, 90,2023/2024,12/31/23
01062408,URSULINE HIGH SCHOOL,YOUNGSTOWN,OH, 94, 88,2023/2024,12/31/23
390480203087,UTICA HIGH SCHOOL,UTICA,OH, 41, 40,2023/2024,12/31/23
390156605837,UTICA SHALE ACADEMY OF OHIO,SALINEVILLE,OH,<5,<5,2023/2024,12/31/23
390446301519,VALLEY FORGE HIGH SCHOOL,PARMA HEIGHTS,OH, 166, 157,2023/2024,12/31/23
390496403659,VALLEY HIGH SCHOOL,LUCASVILLE,OH, 50, 46,2023/2024,12/31/23
390487403386,VALLEY VIEW HIGH SCHOOL,GERMANTOWN,OH, 87, 83,2023/2024,12/31/23
39FP00000009,VALLEY VIRTUAL,CANFIELD,OH, 7, 6,2023/2024,12/31/23
391000102900,VAN BUREN HIGH SCHOOL,VAN BUREN,OH, 51, 50,2023/2024,12/31/23
391002301888,VAN WERT HIGH SCHOOL,VAN WERT,OH, 66, 64,2023/2024,12/31/23
390514504086,VANGUARD TECH CENTER,FREMONT,OH, 6, 5,2023/2024,12/31/23
390474702902,VANLUE HIGH SCHOOL,VANLUE,OH, 12, 11,2023/2024,12/31/23
390516704093,VANTAGE CAREER CENTER,VAN WERT,OH, 14, 13,2023/2024,12/31/23
390468202669,VERMILION HIGH SCHOOL,VERMILION,OH, 98, 94,2023/2024,12/31/23
390513704082,VERN RIFFE CAREER TECHNOLOGY C,PIKETON,OH, 10, 9,2023/2024,12/31/23
390456302316,VERSAILLES HIGH SCHOOL,VERSAILLES,OH, 57, 56,2023/2024,12/31/23
01057227,VILLA ANGELA-ST JOSEPH HIGH SCHOOL,CLEVELAND,OH, 73, 73,2023/2024,12/31/23
390503903933,VINTON COUNTY HIGH SCHOOL,MCARTHUR,OH, 64, 60,2023/2024,12/31/23
390437504213,VIRTUAL HIGH SCHOOL,CINCINNATI,OH, 34, 34,2023/2024,12/31/23
391002901897,WADSWORTH HIGH SCHOOL,WADSWORTH,OH, 260, 255,2023/2024,12/31/23
390449001838,WAITE HIGH SCHOOL,TOLEDO,OH, 50, 43,2023/2024,12/31/23
390437500384,WALNUT HILLS HIGH SCHOOL,CINCINNATI,OH, 396, 385,2023/2024,12/31/23
390438000728,WALNUT RIDGE HIGH SCHOOL,COLUMBUS,OH, 74, 65,2023/2024,12/31/23
01058967,WALSH JESUIT HIGH SCHOOL,CUYAHOGA FALLS,OH, 217, 210,2023/2024,12/31/23
390449801904,WAPAKONETA HIGH SCHOOL,WAPAKONETA,OH, 124, 120,2023/2024,12/31/23
390514704087,WARREN COUNTY CAREER CENTER,LEBANON,OH, 15, 15,2023/2024,12/31/23
390449901922,WARREN G HARDING HIGH SCHOOL,WARREN,OH, 117, 106,2023/2024,12/31/23
391001803972,WARREN HIGH SCHOOL,VINCENT,OH, 92, 87,2023/2024,12/31/23
390450001930,WARRENSVILLE HEIGHTS HIGH SCHOOL,WARRENSVILLE HEIGHTS,OH, 57, 52,2023/2024,12/31/23
390516904094,WASHINGTON COUNTY CC BARRETT BLD,MARIETTA,OH, 11, 10,2023/2024,12/31/23
391001101937,WASHINGTON HIGH SCHOOL,WASHINGTON COURT HOUSE,OH, 63, 62,2023/2024,12/31/23
390443501286,WASHINGTON HIGH SCHOOL,MASSILLON,OH, 133, 124,2023/2024,12/31/23
390505103974,WATERFORD HIGH SCHOOL,WATERFORD,OH, 30, 26,2023/2024,12/31/23
390492403542,WATERLOO HIGH SCHOOL,ATWATER,OH, 32, 32,2023/2024,12/31/23
390480403097,WATKINS MEMORIAL HIGH SCHOOL,PATASKALA,OH, 200, 190,2023/2024,12/31/23
390456402320,WAUSEON HIGH SCHOOL,WAUSEON,OH, 69, 66,2023/2024,12/31/23
390491403506,WAVERLY HIGH SCHOOL,WAVERLY,OH, 71, 65,2023/2024,12/31/23
390517104095,WAYNE COUNTY SCHOOLS CAREER CENTER,SMITHVILLE,OH, 13, 13,2023/2024,12/31/23
390487503395,WAYNE HIGH SCHOOL,HUBER HEIGHTS,OH, 267, 251,2023/2024,12/31/23
390490303471,WAYNE TRACE HIGH SCHOOL,HAVILAND,OH, 44, 41,2023/2024,12/31/23
390505804000,WAYNEDALE HIGH SCHOOL,APPLE CREEK,OH, 31, 30,2023/2024,12/31/23
390459702393,WAYNESFIELD-GOSHEN LOCAL HIGH SCHOOL,WAYNESFIELD,OH, 13, 13,2023/2024,12/31/23
390504603956,WAYNESVILLE HIGH SCHOOL,WAYNESVILLE,OH, 83, 78,2023/2024,12/31/23
390456502322,WELLINGTON HIGH SCHOOL,WELLINGTON,OH, 42, 42,2023/2024,12/31/23
390450201942,WELLSTON HIGH SCHOOL,WELLSTON,OH, 61, 56,2023/2024,12/31/23
390450301947,WELLSVILLE JR. SR. HIGH,WELLSVILLE,OH, 25, 23,2023/2024,12/31/23
390483803236,WEST BRANCH HIGH SCHOOL,BELOIT,OH, 73, 70,2023/2024,12/31/23
390450501969,WEST CARROLLTON HIGH SCHOOL,WEST CARROLLTON,OH, 161, 146,2023/2024,12/31/23
390027604816,WEST CENTRAL LEARNING ACADEMY II,LIMA,OH, 5, 5,2023/2024,12/31/23
390463502525,WEST CLERMONT HIGH SCHOOL,CINCINNATI,OH, 291, 271,2023/2024,12/31/23
390472202808,WEST GEAUGA HIGH SCHOOL,CHESTERLAND,OH, 147, 141,2023/2024,12/31/23
390438000733,WEST HIGH SCHOOL,COLUMBUS,OH, 73, 68,2023/2024,12/31/23
390476902949,WEST HOLMES HIGH SCHOOL,MILLERSBURG,OH, 78, 76,2023/2024,12/31/23
390482503176,WEST JEFFERSON HIGH SCHOOL,WEST JEFFERSON,OH, 41, 38,2023/2024,12/31/23
390462102472,WEST LIBERTY-SALEM HIGH SCHOOL,WEST LIBERTY,OH, 59, 58,2023/2024,12/31/23
390488803443,WEST MUSKINGUM HIGH SCHOOL,ZANESVILLE,OH, 73, 68,2023/2024,12/31/23
390619004114,WEST UNION HIGH SCHOOL,WEST UNION,OH, 32, 30,2023/2024,12/31/23
390460602418,WESTERN BROWN HIGH SCHOOL,MT ORAB,OH, 117, 113,2023/2024,12/31/23
390491503511,WESTERN HIGH SCHOOL,LATHAM,OH, 19, 17,2023/2024,12/31/23
390437504219,WESTERN HILLS UNIVERSITY HIGH SCHOOL,CINCINNATI,OH, 72, 58,2023/2024,12/31/23
01064121,WESTERN RESERVE ACADEMY,HUDSON,OH, 68, 64,2023/2024,12/31/23
390477402961,WESTERN RESERVE HIGH SCHOOL,COLLINS,OH, 41, 41,2023/2024,12/31/23
390483903239,WESTERN RESERVE HIGH SCHOOL,BERLIN CENTER,OH, 26, 26,2023/2024,12/31/23
390450404566,WESTERVILLE CENTRAL HIGH SCHOOL,WESTERVILLE,OH, 288, 279,2023/2024,12/31/23
390450401961,WESTERVILLE-NORTH HIGH SCHOOL,WESTERVILLE,OH, 291, 279,2023/2024,12/31/23
390450401962,WESTERVILLE-SOUTH HIGH SCHOOL,WESTERVILLE,OH, 274, 263,2023/2024,12/31/23
390491003496,WESTFALL HIGH SCHOOL,WILLIAMSPORT,OH, 47, 45,2023/2024,12/31/23
390450601977,WESTLAKE HIGH SCHOOL,WESTLAKE,OH, 204, 194,2023/2024,12/31/23
390448001679,WESTLAND HIGH SCHOOL,GALLOWAY,OH, 215, 202,2023/2024,12/31/23
A9702697,WESTSIDE CHRISTIAN ACADEMY,WESTLAKE,OH, 12, 12,2023/2024,12/31/23
390158305886,WESTWOOD PREPARATORY ACADEMY,COLUMBUS,OH, 6, 5,2023/2024,12/31/23
390496603667,WHEELERSBURG HIGH SCHOOL,WHEELERSBURG,OH, 82, 79,2023/2024,12/31/23
390438000738,WHETSTONE HIGH SCHOOL,COLUMBUS,OH, 141, 131,2023/2024,12/31/23
390450701983,WHITEHALL YEARLING HIGH SCHOOL,WHITEHALL,OH, 104, 97,2023/2024,12/31/23
390476102928,WHITEOAK HIGH SCHOOL,MOWRYSTOWN,OH, 28, 24,2023/2024,12/31/23
390482303171,WHITMER HIGH SCHOOL,TOLEDO,OH, 215, 203,2023/2024,12/31/23
390450801986,WICKLIFFE HIGH SCHOOL,WICKLIFFE,OH, 81, 80,2023/2024,12/31/23
390013805188,WILDWOOD ENVIRONMENTAL ACADEMY,MAUMEE,OH, 5,<5,2023/2024,12/31/23
390450901994,WILLARD HIGH SCHOOL,WILLARD,OH, 55, 54,2023/2024,12/31/23
390473802881,WILLIAM HENRY HARRISON HIGH SCHOOL,HARRISON,OH, 139, 133,2023/2024,12/31/23
390504503954,WILLIAM MASON HIGH SCHOOL,MASON,OH, 684, 656,2023/2024,12/31/23
01059654,WILLIAM V FISHER CATHOLIC HIGH SCHOOL,LANCASTER,OH, 35, 35,2023/2024,12/31/23
390463602533,WILLIAMSBURG HIGH SCHOOL,WILLIAMSBURG,OH, 49, 46,2023/2024,12/31/23
390451102022,WILMINGTON HIGH SCHOOL,WILMINGTON,OH, 97, 92,2023/2024,12/31/23
390456602326,WINDHAM HIGH SCHOOL,WINDHAM,OH, 17, 15,2023/2024,12/31/23
390440801018,WINTON WOODS HIGH SCHOOL,CINCINNATI,OH, 166, 146,2023/2024,12/31/23
390437504284,WITHROW UNIVERSITY HIGH SCHOOL,CINCINNATI,OH, 105, 94,2023/2024,12/31/23
390495703637,WOODMORE HIGH SCHOOL,ELMORE,OH, 46, 46,2023/2024,12/31/23
390499703780,WOODRIDGE HIGH SCHOOL,PENINSULA,OH, 114, 110,2023/2024,12/31/23
390437504416,WOODWARD CAREER TECHNICAL HIGH SCHOOL,CINCINNATI,OH, 59, 51,2023/2024,12/31/23
390449001844,WOODWARD HIGH SCHOOL,TOLEDO,OH, 39, 33,2023/2024,12/31/23
391003202033,WOOSTER HIGH SCHOOL,WOOSTER,OH, 165, 156,2023/2024,12/31/23
01064391,WORTHINGTON CHRISTIAN SCHOOLS K-12,WORTHINGTON,OH, 58, 58,2023/2024,12/31/23
390451304479,WORTHINGTON KILBOURNE HIGH SCHOOL,COLUMBUS,OH, 217, 214,2023/2024,12/31/23
390465202586,WYNFORD HIGH SCHOOL,BUCYRUS,OH, 41, 39,2023/2024,12/31/23
390451402047,WYOMING HIGH SCHOOL,WYOMING,OH, 134, 133,2023/2024,12/31/23
390451502059,XENIA HIGH SCHOOL,XENIA,OH, 131, 123,2023/2024,12/31/23
390010404157,YB COLUMBUS COMMUNITY SCHOOL,COLUMBUS,OH, 16, 14,2023/2024,12/31/23
390456702330,YELLOW SPRINGS/MCKINNEY HIGH SCHOOL,YELLOW SPRINGS,OH, 41, 40,2023/2024,12/31/23
A0990099,YESHIVA HIGH SCHOOL,CINCINNATI,OH, 6, 6,2023/2024,12/31/23
01064347,YOUNGSTOWN CHRISTIAN SCHOOL,YOUNGSTOWN,OH, 34, 34,2023/2024,12/31/23
390451604934,YOUNGSTOWN RAYEN EARLY COLLEGE HIGH SCHOOL,YOUNGSTOWN,OH, 62, 55,2023/2024,12/31/23
390495403628,ZANE TRACE HIGH SCHOOL,CHILLICOTHE,OH, 61, 57,2023/2024,12/31/23
390131405407,ZANESVILLE COMMUNITY SCHOOL,ZANESVILLE,OH, 15, 11,2023/2024,12/31/23
390451702111,ZANESVILLE HIGH SCHOOL,ZANESVILLE,OH, 72, 70,2023/2024,12/31/23
390039604956,ZENITH ACADEMY,COLUMBUS,OH, 19, 17,2023/2024,12/31/23
390139605579,ZENITH ACADEMY EAST,COLUMBUS,OH,<5,<5,2023/2024,12/31/23
400080302873,ACADEMY OF SEMINOLE CHARTER HS,SEMINOLE,OK, 6, 5,2023/2024,12/31/23
400237000002,ACHILLE HS,ACHILLE,OK, 12, 10,2023/2024,12/31/23
400243000003,ADA HS,ADA,OK, 94, 90,2023/2024,12/31/23
400246000009,ADAIR HS,ADAIR,OK, 37, 36,2023/2024,12/31/23
400252000014,AFTON HS,AFTON,OK, 15, 14,2023/2024,12/31/23
400255000016,AGRA HS,AGRA,OK,<5,<5,2023/2024,12/31/23
400267029673,ALEX HS,ALEX,OK, 13, 12,2023/2024,12/31/23
400272000023,ALINE-CLEO HS,ALINE,OK, 6, 5,2023/2024,12/31/23
400276000025,ALLEN HS,ALLEN,OK, 21, 20,2023/2024,12/31/23
400285000030,ALTUS HS,ALTUS,OK, 97, 92,2023/2024,12/31/23
400288000042,ALVA HS,ALVA,OK, 23, 23,2023/2024,12/31/23
400291029680,AMBER-POCASSET HS,AMBER,OK, 23, 23,2023/2024,12/31/23
40FN00266,AMERICAN ACADEMY,OKLAHOMA CITY,OK, 8, 8,2023/2024,12/31/23
400300000050,ANADARKO HS,ANADARKO,OK, 62, 55,2023/2024,12/31/23
400306000057,ANTLERS HS,ANTLERS,OK, 27, 26,2023/2024,12/31/23
400501005013,APACHE HS,APACHE,OK, 29, 28,2023/2024,12/31/23
400312029657,ARAPAHO-BUTLER HS,ARAPAHO,OK, 21, 21,2023/2024,12/31/23
400318029637,ARDMORE HS,ARDMORE,OK, 93, 85,2023/2024,12/31/23
400321029694,ARKOMA HS,ARKOMA,OK, 16, 13,2023/2024,12/31/23
400324000078,ARNETT HS,ARNETT,OK, 9, 8,2023/2024,12/31/23
400330000083,ASHER HS,ASHER,OK, 8, 8,2023/2024,12/31/23
400078302399,ASTEC CHARTER HS,OKLAHOMA CITY,OK, 67, 53,2023/2024,12/31/23
400336000084,ATOKA HS,ATOKA,OK, 47, 44,2023/2024,12/31/23
400351000090,BALKO HS,BALKO,OK, 15, 15,2023/2024,12/31/23
400357029727,BARNSDALL HS,BARNSDALL,OK, 9, 8,2023/2024,12/31/23
400363029826,BARTLESVILLE HS,BARTLESVILLE,OK, 236, 233,2023/2024,12/31/23
400366029703,BATTIEST HS,BROKEN BOW,OK, 8, 7,2023/2024,12/31/23
400375000116,BEAVER HS,BEAVER,OK, 10, 9,2023/2024,12/31/23
400381000119,BEGGS HS,BEGGS,OK, 48, 42,2023/2024,12/31/23
400393000124,BENNINGTON HS,BENNINGTON,OK, 13, 11,2023/2024,12/31/23
400402000127,BERRYHILL HS,TULSA,OK, 67, 65,2023/2024,12/31/23
400411000130,BETHANY HS,BETHANY,OK, 86, 83,2023/2024,12/31/23
400423000133,BETHEL HS,SHAWNEE,OK, 54, 53,2023/2024,12/31/23
400435000139,BIG PASTURE HS,RANDLETT,OK, 9, 9,2023/2024,12/31/23
