School Code,Name,City,State,Submitted,Completed,Cycle,As of Date
010132000476,ENTERPRISE HIGH SCHOOL,ENTERPRISE,AL,356,342,2023/2024,10/31/23
00001015,ESCAMBIA ACADEMY,ATMORE,AL,9,8,2023/2024,10/31/23
010135000484,ESCAMBIA COUNTY HIGH SCHOOL,ATMORE,AL,61,53,2023/2024,10/31/23
A1990003,ESSENTIAL CHURCH SCHOOL,BIRMINGHAM,AL,<5,<5,2023/2024,10/31/23
010018000033,ETOWAH HIGH SCHOOL,ATTALLA,AL,86,83,2023/2024,10/31/23
010141000511,EUFAULA HIGH SCHOOL,EUFAULA,AL,115,110,2023/2024,10/31/23
A9700008,EVANGEL CHRISTIAN ACADEMY,MONTGOMERY,AL,15,13,2023/2024,10/31/23
A0770049,EVANGEL CLASSICAL CHRISTIAN SCHOOL,ALABASTER,AL,77,77,2023/2024,10/31/23
01FN00200,EVEREST ACADEMY,HAYDEN,AL,8,8,2023/2024,10/31/23
01FN00265,EXCALIBUR CHRISTIAN SCHOOL,MADISON,AL,5,5,2023/2024,10/31/23
01FN00225,EXCALIBUR CHRISTIAN SCHOOL,HUNTSVILLE,AL,7,7,2023/2024,10/31/23
010240000975,EXCEL HIGH SCHOOL,EXCEL,AL,55,55,2023/2024,10/31/23
01FN00298,EZEKIEL ACADEMY,MONTGOMERY,AL,20,19,2023/2024,10/31/23
010144000516,FAIRFIELD HIGH PREPARATORY SCHOOL,FAIRFIELD,AL,74,62,2023/2024,10/31/23
010027000100,FAIRHOPE HIGH SCHOOL,FAIRHOPE,AL,278,271,2023/2024,10/31/23
010102000377,FAIRVIEW HIGH SCHOOL,CULLMAN,AL,48,44,2023/2024,10/31/23
A9100128,FAITH ACADEMY,MOBILE,AL,76,73,2023/2024,10/31/23
A9100130,FAITH CHRISTIAN SCHOOL,ANNISTON,AL,20,18,2023/2024,10/31/23
01FN00438,FAITH COMMUNITY CHRISTIAN SCHOOL,TRUSSVILLE,AL,<5,<5,2023/2024,10/31/23
01FN00226,FAITH COVENANT CHRISTIAN ACADEMY,HUNTSVILLE,AL,60,53,2023/2024,10/31/23
010248001044,FALKVILLE HIGH SCHOOL,FALKVILLE,AL,47,45,2023/2024,10/31/23
010147001787,FAYETTE COUNTY HIGH SCHOOL,FAYETTE,AL,63,59,2023/2024,10/31/23
010318001216,FAYETTEVILLE HIGH SCHOOL,SYLACAUGA,AL,36,35,2023/2024,10/31/23
01FN00336,FIRST BAPTIST OF OPELIKA CHRISTIAN SCHOOL,OPELIKA,AL,5,5,2023/2024,10/31/23
010135000487,FLOMATON HIGH SCHOOL,FLOMATON,AL,70,64,2023/2024,10/31/23
010093000360,FLORALA HIGH SCHOOL,FLORALA,AL,22,20,2023/2024,10/31/23
010153000528,FLORENCE HIGH SCHOOL,FLORENCE,AL,183,178,2023/2024,10/31/23
010027001784,FOLEY HIGH SCHOOL,FOLEY,AL,158,144,2023/2024,10/31/23
00001897,FORT DALE ACADEMY,GREENVILLE,AL,26,26,2023/2024,10/31/23
010156000538,FORT PAYNE HIGH SCHOOL,FORT PAYNE,AL,162,151,2023/2024,10/31/23
010348001336,FRUITDALE HIGH SCHOOL,FRUITDALE,AL,24,23,2023/2024,10/31/23
010192000704,FULTONDALE HIGH SCHOOL,BIRMINGHAM,AL,68,59,2023/2024,10/31/23
010114000415,FYFFE HIGH SCHOOL,FYFFE,AL,50,48,2023/2024,10/31/23
010162001824,GADSDEN CITY HIGH SCHOOL,GADSDEN,AL,199,181,2023/2024,10/31/23
010192000706,GARDENDALE HIGH SCHOOL,GARDENDALE,AL,161,154,2023/2024,10/31/23
010138000496,GASTON HIGH SCHOOL,GADSDEN,AL,23,22,2023/2024,10/31/23
010063000279,GAYLESVILLE HIGH SCHOOL,GAYLESVILLE,AL,20,18,2023/2024,10/31/23
010087002360,GENESIS SCHOOL,EVERGREEN,AL,37,34,2023/2024,10/31/23
010166000570,GENEVA COUNTY HIGH SCHOOL,HARTFORD,AL,54,53,2023/2024,10/31/23
010164000567,GENEVA HIGH SCHOOL,GENEVA,AL,60,56,2023/2024,10/31/23
010105000390,GEORGE W LONG HIGH SCHOOL,SKIPPERVILLE,AL,47,45,2023/2024,10/31/23
010039001468,GEORGE WASHINGTON CARVER HIGH SCHOOL,BIRMINGHAM,AL,100,91,2023/2024,10/31/23
010051002144,GEORGIANA SCHOOL,GEORGIANA,AL,21,21,2023/2024,10/31/23
010114000416,GERALDINE SCHOOL,GERALDINE,AL,58,56,2023/2024,10/31/23
010138000498,GLENCOE HIGH SCHOOL,GLENCOE,AL,51,49,2023/2024,10/31/23
00000962,GLENWOOD SCHOOL,SMITHS STATION,AL,41,41,2023/2024,10/31/23
010102000379,GOOD HOPE HIGH SCHOOL,CULLMAN,AL,59,56,2023/2024,10/31/23
010273001104,GORDO HIGH SCHOOL,GORDO,AL,72,67,2023/2024,10/31/23
010279001114,GOSHEN HIGH SCHOOL,GOSHEN,AL,23,22,2023/2024,10/31/23
010168000576,GREENE COUNTY HIGH SCHOOL,EUTAW,AL,51,51,2023/2024,10/31/23
010171002162,GREENSBORO HIGH SCHOOL,GREENSBORO,AL,53,43,2023/2024,10/31/23
010051000226,GREENVILLE HIGH SCHOOL,GREENVILLE,AL,82,75,2023/2024,10/31/23
010020202473,GULF SHORES HIGH SCHOOL,GULF SHORES,AL,132,124,2023/2024,10/31/23
010169000582,GUNTERSVILLE HIGH SCHOOL,GUNTERSVILLE,AL,106,106,2023/2024,10/31/23
010231000866,HACKLEBURG HIGH SCHOOL,HACKLEBURG,AL,25,24,2023/2024,10/31/23
010171000588,HALE COUNTY HIGH SCHOOL,MOUNDVILLE,AL,61,58,2023/2024,10/31/23
010172000594,HALEYVILLE HIGH SCHOOL,HALEYVILLE,AL,88,80,2023/2024,10/31/23
010231000868,HAMILTON HIGH SCHOOL,HAMILTON,AL,75,74,2023/2024,10/31/23
010102000380,HANCEVILLE HIGH SCHOOL,HANCEVILLE,AL,55,45,2023/2024,10/31/23
010285001126,HANDLEY HIGH SCHOOL,ROANOKE,AL,83,77,2023/2024,10/31/23
010173000599,HARTSELLE HIGH SCHOOL,HARTSELLE,AL,229,223,2023/2024,10/31/23
A9900037,HARVEST CHRISTIAN SCHOOL,OZARK,AL,<5,<5,2023/2024,10/31/23
01FN00123,HARVEST CHURCH SCHOOL,DOTHAN,AL,12,12,2023/2024,10/31/23
010204000780,HATTON HIGH SCHOOL,TOWN CREEK,AL,46,42,2023/2024,10/31/23
010042000208,HAYDEN HIGH SCHOOL,HAYDEN,AL,102,93,2023/2024,10/31/23
010222000836,HAZEL GREEN HIGH SCHOOL,HAZEL GREEN,AL,208,197,2023/2024,10/31/23
010174000604,HEADLAND HIGH SCHOOL,HEADLAND,AL,85,81,2023/2024,10/31/23
010303002191,HELENA HIGH SCHOOL,HELENA,AL,217,210,2023/2024,10/31/23
01FN00216,HERITAGE CHRISTIAN ACADEMY,HOOVER,AL,10,10,2023/2024,10/31/23
010001301682,HEWITTTRUSSVILLE HIGH SCHOOL,TRUSSVILLE,AL,296,284,2023/2024,10/31/23
010096000367,HIGHLAND HOME SCHOOL,HIGHLAND HOME,AL,35,32,2023/2024,10/31/23
010087001766,HILLCREST HIGH SCHOOL,EVERGREEN,AL,37,34,2023/2024,10/31/23
010339000052,HILLCREST HIGH SCHOOL,TUSCALOOSA,AL,229,218,2023/2024,10/31/23
010138001662,HOKES BLUFF HIGH SCHOOL,HOKES BLUFF,AL,54,52,2023/2024,10/31/23
010102000381,HOLLY POND HIGH SCHOOL,HOLLY POND,AL,16,16,2023/2024,10/31/23
010339001282,HOLT HIGH SCHOOL,HOLT,AL,44,39,2023/2024,10/31/23
010129000465,HOLTVILLE HIGH SCHOOL,DEATSVILLE,AL,93,82,2023/2024,10/31/23
00000237,HOLY FAMILY CRISTO REY CATHOLIC HIGH SCHOOL,BIRMINGHAM,AL,33,30,2023/2024,10/31/23
00000044,HOLY SPIRIT CATHOLIC REGIONAL SCHOOL,TUSCALOOSA,AL,7,7,2023/2024,10/31/23
A0300024,HOLY SPIRIT HIGH SCHOOL,TUSCALOOSA,AL,14,13,2023/2024,10/31/23
010176000608,HOMEWOOD HIGH SCHOOL,HOMEWOOD,AL,209,198,2023/2024,10/31/23
00002063,HOOPER ACADEMY,HOPE HULL,AL,17,15,2023/2024,10/31/23
010000700251,HOOVER HIGH SCHOOL,HOOVER,AL,474,458,2023/2024,10/31/23
01FN00350,HOPE CHRISTIAN,PELHAM,AL,12,10,2023/2024,10/31/23
01FN00217,HOPE CHRISTIAN HIGH SCHOOL,HOOVER,AL,5,5,2023/2024,10/31/23
01FN00058,HOPE CHRISTIAN SCHOOL,BIRMINGHAM,AL,9,9,2023/2024,10/31/23
010321000038,HORSESHOE BEND HIGH SCHOOL,NEW SITE,AL,28,27,2023/2024,10/31/23
00001503,HOUSTON ACADEMY,DOTHAN,AL,40,39,2023/2024,10/31/23
010177000614,HOUSTON COUNTY HIGH SCHOOL,COLUMBIA,AL,35,32,2023/2024,10/31/23
010147000525,HUBBERTVILLE SCHOOL,FAYETTE,AL,14,13,2023/2024,10/31/23
010192000717,HUEYTOWN HIGH SCHOOL,HUEYTOWN,AL,185,169,2023/2024,10/31/23
010039000141,HUFFMAN HIGH SCHOOLMAGNET,BIRMINGHAM,AL,234,212,2023/2024,10/31/23
A0100214,HUNTSVILLE CHRISTIAN ACADEMY,HUNTSVILLE,AL,10,9,2023/2024,10/31/23
010180000631,HUNTSVILLE HIGH SCHOOL,HUNTSVILLE,AL,257,244,2023/2024,10/31/23
010114000419,IDER SCHOOL,IDER,AL,42,40,2023/2024,10/31/23
00001401,INDIAN SPRINGS SCHOOL,INDIAN SPRINGS,AL,36,35,2023/2024,10/31/23
010060000738,INSPIRE ACADEMY,LAFAYETTE,AL,6,<5,2023/2024,10/31/23
010066000261,ISABELLA HIGH SCHOOL,MAPLESVILLE,AL,23,23,2023/2024,10/31/23
A9900043,ISLAMIC ACADEMY OF ALABAMA,BIRMINGHAM,AL,10,9,2023/2024,10/31/23
010240000979,J F SHIELDS HIGH SCHOOL,BEATRICE,AL,12,11,2023/2024,10/31/23
010240000980,J U BLACKSHER SCHOOL,URIAH,AL,45,44,2023/2024,10/31/23
010072001493,JACKSON HIGH SCHOOL,JACKSON,AL,64,62,2023/2024,10/31/23
010039000164,JACKSONOLIN HIGH SCHOOL,BIRMINGHAM,AL,129,123,2023/2024,10/31/23
AA890005,JACKSONVILLE CHRISTIAN ACADEMY,JACKSONVILLE,AL,10,9,2023/2024,10/31/23
010186000673,JACKSONVILLE HIGH SCHOOL,JACKSONVILLE,AL,72,71,2023/2024,10/31/23
010000802198,JAMES CLEMENS HIGH SCHOOL,MADISON,AL,412,393,2023/2024,10/31/23
010189000678,JASPER HIGH SCHOOL,JASPER,AL,152,146,2023/2024,10/31/23
010042000209,JB PENNINGTON HIGH SCHOOL,BLOUNTSVILLE,AL,42,41,2023/2024,10/31/23
00000882,JEFFERSON CHRISTIAN ACADEMY,IRONDALE,AL,14,13,2023/2024,10/31/23
010192000917,JEFFERSON CO IBS,IRONDALE,AL,59,59,2023/2024,10/31/23
010192002496,JEFFERSON COUNTY VIRTUAL SCHOOL,BIRMINGHAM,AL,13,12,2023/2024,10/31/23
010243001024,JEFFERSON DAVIS HIGH SCHOOL,MONTGOMERY,AL,193,149,2023/2024,10/31/23
010066000262,JEMISON HIGH SCHOOL,JEMISON,AL,76,69,2023/2024,10/31/23
010180002419,JEMISON HIGH SCHOOL,HUNTSVILLE,AL,93,85,2023/2024,10/31/23
00000226,JOHN CARROLL CATHOLIC HIGH SCHOOL,BIRMINGHAM,AL,100,97,2023/2024,10/31/23
010237000962,JOHN L LEFLORE MAGNET SCHOOL,MOBILE,AL,105,92,2023/2024,10/31/23
00000871,JOHN T MORGAN ACADEMY,SELMA,AL,20,19,2023/2024,10/31/23
010000600883,KATE D SMITH DAR HIGH SCHOOL,GRANT,AL,49,47,2023/2024,10/31/23
010111000402,KEITH MIDDLEHIGH SCHOOL,ORRVILLE,AL,12,12,2023/2024,10/31/23
010081000323,KINSTON SCHOOL,KINSTON,AL,33,29,2023/2024,10/31/23
010060000263,LAFAYETTE HIGH SCHOOL,LAFAYETTE,AL,35,34,2023/2024,10/31/23
010195001511,LAMAR COUNTY HIGHINTERMEDIATE,VERNON,AL,57,54,2023/2024,10/31/23
010198000759,LANETT SENIOR HIGH SCHOOL,LANETT,AL,37,36,2023/2024,10/31/23
010243001036,LANIER SENIOR HIGH SCHOOL,MONTGOMERY,AL,86,71,2023/2024,10/31/23
010201000767,LAUDERDALE COUNTY HIGH SCHOOL,ROGERSVILLE,AL,47,44,2023/2024,10/31/23
010204000783,LAWRENCE COUNTY HIGH SCHOOL,MOULTON,AL,82,73,2023/2024,10/31/23
010180000636,LEE HIGH SCHOOL,HUNTSVILLE,AL,150,137,2023/2024,10/31/23
010243001035,LEE HIGH SCHOOL,MONTGOMERY,AL,190,136,2023/2024,10/31/23
010001102096,LEEDS HIGH SCHOOL,LEEDS,AL,106,102,2023/2024,10/31/23
00003001,LEE-SCOTT ACADEMY,AUBURN,AL,31,29,2023/2024,10/31/23
010348001337,LEROY HIGH SCHOOL,LEROY,AL,32,29,2023/2024,10/31/23
010201000770,LEXINGTON HIGH SCHOOL,LEXINGTON,AL,22,22,2023/2024,10/31/23
A0100271,LIFE CHRISTIAN ACADEMY,HARVEST,AL,7,7,2023/2024,10/31/23
A0992002,LIGHTHOUSE BAPTIST ACADEMY,THEODORE,AL,<5,<5,2023/2024,10/31/23
010237000969,LILLIE B WILLIAMSON HIGH SCHOOL,MOBILE,AL,64,58,2023/2024,10/31/23
010318001214,LINCOLN HIGH SCHOOL,LINCOLN,AL,91,86,2023/2024,10/31/23
010213000813,LINDEN HIGH SCHOOL,LINDEN,AL,34,32,2023/2024,10/31/23
A1100006,LINDSAY LANE CHRISTIAN ACADEMY,ATHENS,AL,23,23,2023/2024,10/31/23
010207000792,LOACHAPOKA HIGH SCHOOL,LOACHAPOKA,AL,35,24,2023/2024,10/31/23
010042000210,LOCUST FORK HIGH SCHOOL,LOCUST FORK,AL,41,38,2023/2024,10/31/23
010243001417,LOVELESS ACADEMIC MAGNET PROGRAM HIGH SCHOOL,MONTGOMERY,AL,105,104,2023/2024,10/31/23
00000995,LOWNDES ACADEMY,LOWNDESBORO,AL,7,7,2023/2024,10/31/23
010096000368,LUVERNE HIGH SCHOOL,LUVERNE,AL,38,36,2023/2024,10/31/23
00002154,LYMAN WARD MILITARY ACADEMY,CAMP HILL,AL,8,7,2023/2024,10/31/23
010358001359,LYNN HIGH SCHOOL,LYNN,AL,16,16,2023/2024,10/31/23
00002835,MACON EAST ACADEMY,CECIL,AL,25,24,2023/2024,10/31/23
00002165,MADISON ACADEMY,MADISON,AL,36,35,2023/2024,10/31/23
010222000984,MADISON COUNTY CAREER TECHNICAL CENTER,HUNTSVILLE,AL,<5,<5,2023/2024,10/31/23
010222000556,MADISON COUNTY HIGH SCHOOL,GURLEY,AL,82,76,2023/2024,10/31/23
010222002479,MADISON COUNTY VIRTUAL ACADEMY,HUNTSVILLE,AL,115,104,2023/2024,10/31/23
010021102505,MAGIC CITY ACCEPTANCE ACADEMY,BIRMINGHAM,AL,12,10,2023/2024,10/31/23
010066000265,MAPLESVILLE HIGH SCHOOL,MAPLESVILLE,AL,25,24,2023/2024,10/31/23
010024000046,MARBURY HIGH SCHOOL,DEATSVILLE,AL,80,72,2023/2024,10/31/23
010225000856,MARENGO HIGH SCHOOL,DIXONS MILLS,AL,19,17,2023/2024,10/31/23
010231000863,MARION COUNTY HIGH SCHOOL,GUIN,AL,33,31,2023/2024,10/31/23
010267001735,MARION HIGH SCH,MARION,AL,28,26,2023/2024,10/31/23
00000973,MARS HILL BIBLE SCHOOL,FLORENCE,AL,34,33,2023/2024,10/31/23
A0700013,MARSHALL CHRISTIAN ACADEMY,ALBERTVILLE,AL,14,12,2023/2024,10/31/23
010237000934,MARY G MONTGOMERY HIGH SCHOOL,SEMMES,AL,229,206,2023/2024,10/31/23
01FN00311,MASTER'S HAND CHRISTIAN SCHOOL,MOULTON,AL,<5,<5,2023/2024,10/31/23
010237000900,MATTIE T BLOUNT HIGH SCHOOL,EIGHT MILE,AL,182,159,2023/2024,10/31/23
010192000725,MCADORY HIGH SCHOOL,MCCALLA,AL,190,171,2023/2024,10/31/23
A0300029,MCCULLEY HILL CHRISTIAN SCHOOL,WEST BLOCTON,AL,<5,<5,2023/2024,10/31/23
01925841,MCGILL-TOOLEN CATHOLIC HIGH SCHOOL,MOBILE,AL,128,127,2023/2024,10/31/23
010348001338,MCINTOSH HIGH SCHOOL,MCINTOSH,AL,18,18,2023/2024,10/31/23
010243001011,MCINTYRE COMPREHENSIVE ACADEMY,MONTGOMERY,AL,<5,<5,2023/2024,10/31/23
010051000229,MCKENZIE HIGH SCHOOL,MCKENZIE,AL,22,21,2023/2024,10/31/23
00002198,MEADOWVIEW CHRISTIAN SCHOOL,SELMA,AL,9,9,2023/2024,10/31/23
010358001360,MEEK HIGH SCHOOL,ARLEY,AL,22,19,2023/2024,10/31/23
010235000891,MIDFIELD HIGH SCHOOL,MIDFIELD,AL,35,30,2023/2024,10/31/23
010348001339,MILLRY HIGH SCHOOL,MILLRY,AL,39,37,2023/2024,10/31/23
010192001752,MINOR HIGH SCHOOL,ADAMSVILLE,AL,150,140,2023/2024,10/31/23
00001354,MOBILE CHRISTIAN SCHOOL,MOBILE,AL,43,42,2023/2024,10/31/23
01FN00289,MOFFETT ROAD CHRISTIAN S,MOBILE,AL,8,8,2023/2024,10/31/23
00002201,MONROE ACADEMY,MONROEVILLE,AL,21,21,2023/2024,10/31/23
010240000973,MONROE COUNTY HIGH SCHOOL,MONROEVILLE,AL,45,42,2023/2024,10/31/23
010303001177,MONTEVALLO HIGH SCHOOL,MONTEVALLO,AL,49,44,2023/2024,10/31/23
00001591,MONTGOMERY ACADEMY,MONTGOMERY,AL,33,30,2023/2024,10/31/23
00000714,MONTGOMERY CATHOLIC PREPARATORY SCHOOL,MONTGOMERY,AL,54,53,2023/2024,10/31/23
010306201591,MOODY HIGH SCHOOL,MOODY,AL,120,115,2023/2024,10/31/23
010192000728,MORTIMER JORDAN HIGH SCHOOL,KIMBERLY,AL,170,164,2023/2024,10/31/23
010249001056,MOUNTAIN BROOK HIGH SCHOOL,MOUNTAIN BROOK,AL,178,167,2023/2024,10/31/23
A9900054,MOUNTAIN VIEW BAPTIST SCHOOL,BIRMINGHAM,AL,<5,<5,2023/2024,10/31/23
010318001220,MUNFORD HIGH SCHOOL,MUNFORD,AL,71,67,2023/2024,10/31/23
010237000942,MURPHY HIGH SCHOOL,MOBILE,AL,223,204,2023/2024,10/31/23
010252001062,MUSCLE SHOALS HIGH SCHOOL,MUSCLE SHOALS,AL,159,153,2023/2024,10/31/23
010081001494,NEW BROCKTON HIGH SCHOOL,NEW BROCKTON,AL,57,53,2023/2024,10/31/23
010180001374,NEW CENTURY TECHNOLOGY HIGH SCHOOL,HUNTSVILLE,AL,81,79,2023/2024,10/31/23
A1592005,NEW HOPE ACADEMY,PRATTVILLE,AL,5,5,2023/2024,10/31/23
010222000843,NEW HOPE HIGH SCHOOL,NEW HOPE,AL,58,52,2023/2024,10/31/23
02000359,NEW LIFE CHRISTIAN ACADEMY,MILLBROOK,AL,7,7,2023/2024,10/31/23
01FN00295,NEW VISION CHRISTIAN ACADEMY,MONTEVALLO,AL,5,5,2023/2024,10/31/23
010183001751,NORTH JACKSON HIGH SCHOOL,STEVENSON,AL,40,35,2023/2024,10/31/23
A9300013,NORTH RIVER CHRISTIAN ACADEMY,TUSCALOOSA,AL,16,15,2023/2024,10/31/23
010183000662,NORTH SAND MOUNTAIN SCHOOL,HIGDON,AL,25,24,2023/2024,10/31/23
010336002102,NORTHRIDGE HIGH SCHOOL,TUSCALOOSA,AL,145,137,2023/2024,10/31/23
010339001287,NORTHSIDE HIGH SCHOOL,NORTHPORT,AL,60,56,2023/2024,10/31/23
00002234,NORTHSIDE METHODIST CHURCH & ACADEMY,DOTHAN,AL,23,23,2023/2024,10/31/23
010219000824,NOTASULGA HIGH SCHOOL,NOTASULGA,AL,16,15,2023/2024,10/31/23
010192000732,OAK GROVE HIGH SCHOOL,BESSEMER,AL,61,59,2023/2024,10/31/23
010303001189,OAK MOUNTAIN HIGH SCHOOL,BIRMINGHAM,AL,240,234,2023/2024,10/31/23
010345001320,OAKMAN HIGH SCHOOL,OAKMAN,AL,43,36,2023/2024,10/31/23
A0700018,OAKWOOD ADVENTIST ACADEMY,HUNTSVILLE,AL,25,25,2023/2024,10/31/23
010054000240,OHATCHEE HIGH SCHOOL,OHATCHEE,AL,52,46,2023/2024,10/31/23
010255001064,ONEONTA HIGH SCHOOL,ONEONTA,AL,77,74,2023/2024,10/31/23
010258001070,OPELIKA HIGH SCHOOL,OPELIKA,AL,231,215,2023/2024,10/31/23
010261001073,OPP HIGH SCHOOL,OPP,AL,70,69,2023/2024,10/31/23
010358102555,ORANGE BEACH MIDDLEHIGH SCHOOL,ORANGE BEACH,AL,60,56,2023/2024,10/31/23
010263501075,OXFORD HIGH SCHOOL,OXFORD,AL,215,199,2023/2024,10/31/23
010243002214,PARK CROSSING HIGH SCHOOL,MONTGOMERY,AL,161,146,2023/2024,10/31/23
010039000165,PARKER HIGH SCHOOL,BIRMINGHAM,AL,146,136,2023/2024,10/31/23
01FN00169,PATHWAYS ACADEMY,GADSDEN,AL,6,6,2023/2024,10/31/23
01925896,PATRICIAN ACADEMY,BUTLER,AL,12,12,2023/2024,10/31/23
010336002101,PAUL W BRYANT HIGH SCHOOL,COTTONDALE,AL,141,129,2023/2024,10/31/23
010019402399,PELHAM HIGH SCHOOL,PELHAM,AL,167,160,2023/2024,10/31/23
010265001573,PELL CITY HIGH SCHOOL,PELL CITY,AL,261,252,2023/2024,10/31/23
010159000544,PHIL CAMPBELL HIGH SCHOOL,PHIL CAMPBELL,AL,56,50,2023/2024,10/31/23
010231000869,PHILLIPS HIGH SCHOOL,BEAR CREEK,AL,26,26,2023/2024,10/31/23
00002278,PICKENS ACADEMY,CARROLLTON,AL,12,11,2023/2024,10/31/23
010273001102,PICKENS COUNTY HIGH SCHOOL,REFORM,AL,24,23,2023/2024,10/31/23
010276001108,PIEDMONT HIGH SCHOOL,PIEDMONT,AL,71,66,2023/2024,10/31/23
010279001112,PIKE COUNTY HIGH SCHOOL,BRUNDIDGE,AL,63,57,2023/2024,10/31/23
00002289,PIKE LIBERAL ARTS SCHOOL,TROY,AL,16,16,2023/2024,10/31/23
010019502441,PIKE ROAD HIGH SCHOOL,PIKE ROAD,AL,151,145,2023/2024,10/31/23
01FN00199,PINEVIEW CHRISTIAN ACADEMY,HARVEST,AL,7,7,2023/2024,10/31/23
010192000734,PINSON VALLEY HIGH SCHOOL,PINSON,AL,155,144,2023/2024,10/31/23
010183001532,PISGAH HIGH SCHOOL,PISGAH,AL,27,27,2023/2024,10/31/23
010114000422,PLAINVIEW SCHOOL,RAINSVILLE,AL,54,52,2023/2024,10/31/23
010192000737,PLEASANT GROVE HIGH SCHOOL,PLEASANT GROVE,AL,96,93,2023/2024,10/31/23
010093000361,PLEASANT HOME SCHOOL,ANDALUSIA,AL,23,23,2023/2024,10/31/23
010054001488,PLEASANT VALLEY HIGH SCHOOL,JACKSONVILLE,AL,47,47,2023/2024,10/31/23
A0100330,PRATTVILLE CHRISTIAN ACADEMY,PRATTVILLE,AL,37,37,2023/2024,10/31/23
010024000048,PRATTVILLE HIGH SCHOOL,PRATTVILLE,AL,305,282,2023/2024,10/31/23
010248001048,PRICEVILLE HIGH SCHOOL,DECATUR,AL,89,82,2023/2024,10/31/23
A9900064,PROVIDENCE CHRISTIAN SCHOOL,DOTHAN,AL,34,32,2023/2024,10/31/23
A0900067,PROVIDENCE CLASSICAL SCHOOL,HUNTSVILLE,AL,13,12,2023/2024,10/31/23
010204000776,R A HUBBARD HIGH SCHOOL,COURTLAND,AL,<5,<5,2023/2024,10/31/23
010306201376,RAGLAND HIGH SCHOOL,RAGLAND,AL,31,27,2023/2024,10/31/23
010039000176,RAMSAY HIGH SCHOOL,BIRMINGHAM,AL,158,155,2023/2024,10/31/23
010078000321,RANBURNE HIGH SCHOOL,RANBURNE,AL,38,37,2023/2024,10/31/23
010282001119,RANDOLPH COUNTY HIGH SCHOOL,WEDOWEE,AL,48,47,2023/2024,10/31/23
00001605,RANDOLPH SCHOOL,HUNTSVILLE,AL,37,36,2023/2024,10/31/23
010159000545,RED BAY HIGH SCHOOL,RED BAY,AL,44,41,2023/2024,10/31/23
010093000362,RED LEVEL HIGH SCHOOL,RED LEVEL,AL,22,20,2023/2024,10/31/23
010321001234,REELTOWN HIGH SCHOOL,NOTASULGA,AL,40,39,2023/2024,10/31/23
010177000615,REHOBETH HIGH SCHOOL,DOTHAN,AL,130,123,2023/2024,10/31/23
01FN00482,RENAISSANCE SCHOOL OF THE EASTERN SHORE,DAPHNE,AL,6,6,2023/2024,10/31/23
A9900066,RESTORATION ACADEMY,FAIRFIELD,AL,14,13,2023/2024,10/31/23
01FN00125,RIDGECREST CHRISTIAN S,DOTHAN,AL,13,12,2023/2024,10/31/23
01FN00481,RIVER REGION ACADEMY,MONTGOMERY,AL,5,5,2023/2024,10/31/23
010267001577,ROBERT C HATCH HIGH SCHOOL,UNIONTOWN,AL,17,14,2023/2024,10/31/23
010027000024,ROBERTSDALE HIGH SCHOOL,ROBERTSDALE,AL,158,142,2023/2024,10/31/23
010201000772,ROGERS HIGH SCHOOL,FLORENCE,AL,56,54,2023/2024,10/31/23
010288001802,RUSSELL COUNTY HIGH SCHOOL,SEALE,AL,154,143,2023/2024,10/31/23
010291001142,RUSSELLVILLE HIGH SCHOOL,RUSSELLVILLE,AL,112,106,2023/2024,10/31/23
00000306,SACRED HEART CATHOLIC SCHOOL,FORT MCCLELLAN,AL,<5,<5,2023/2024,10/31/23
010306201367,SAINT CLAIR COUNTY HIGH SCHOOL,ODENVILLE,AL,89,85,2023/2024,10/31/23
010297002523,SAINTS VIRTUAL ACADEMY,SELMA,AL,<5,<5,2023/2024,10/31/23
010054000243,SAKS HIGH SCHOOL,ANNISTON,AL,45,45,2023/2024,10/31/23
010166000571,SAMSON HIGH SCHOOL,SAMSON,AL,30,24,2023/2024,10/31/23
010063000282,SAND ROCK HIGH SCHOOL,SAND ROCK,AL,47,46,2023/2024,10/31/23
01FN00388,SARALAND CHRISTIAN ACADEMY,SARALAND,AL,<5,<5,2023/2024,10/31/23
010018502137,SARALAND HIGH SCHOOL,SARALAND,AL,210,202,2023/2024,10/31/23
010138000505,SARDIS HIGH SCHOOL,SARDIS CITY,AL,93,87,2023/2024,10/31/23
010018902195,SATSUMA HIGH SCHOOL,SATSUMA,AL,82,82,2023/2024,10/31/23
010306202485,SCC VIRTUAL PREPARATORY ACADEMY,MOODY,AL,13,11,2023/2024,10/31/23
010306202485,SCC VIRTUAL PREPARATORY ACADEMY,ASHVILLE,AL,20,16,2023/2024,10/31/23
010294001147,SCOTTSBORO HIGH SCHOOL,SCOTTSBORO,AL,149,142,2023/2024,10/31/23
010183000667,SECTION HIGH SCHOOL,SECTION,AL,34,31,2023/2024,10/31/23
010297001160,SELMA HIGH SCHOOL,SELMA,AL,146,102,2023/2024,10/31/23
010192000744,SHADES VALLEY HIGH SCHOOL,IRONDALE,AL,182,171,2023/2024,10/31/23
010300001164,SHEFFIELD HIGH SCHOOL,SHEFFIELD,AL,49,48,2023/2024,10/31/23
010303001174,SHELBY COUNTY HIGH SCHOOL,COLUMBIANA,AL,67,64,2023/2024,10/31/23
01FN00244,SHELBY CROSSING CHRISTIAN SCHOOL,JEMISON,AL,5,5,2023/2024,10/31/23
